Data;?tem;Respons?vel;Curso;Valor
17/02/2020;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 30,35 
02/02/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;T?cnico em Eletr?nica;R$ 14,26 
09/01/2020;MICROCOMPUTADOR PENTIUM D925 DDR2 512MB;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.032,74 
09/01/2020;MICROCOMPUTADOR PENTIUM D925 DDR2 512MB;Paraguassu;T?cnico em Mecatr?nica;R$ 1.032,74 
08/01/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 14,26 
19/12/2019;MICROMETRO M.EXT.-0A25MM--PANTEC-13200-25;Paraguassu;T?cnico em Eletr?nica;R$ 49,00 
19/12/2019;MICROMETRO M.EXT.-0A25MM--PANTEC-13200-25;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 49,00 
19/12/2019;MICROMETRO M.EXT.-0 A 25MM- PANTEC-13207-25;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 87,00 
12/12/2019;GUINCHO HIDRÁULICO MANUAL 1.000KG/ KOCH;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 4.300,00 
14/11/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 14,26 
09/11/2019;ALICATE PRENSA TERMINAIS;Paraguassu;T?cnico em Mecatr?nica;R$ 49,90 
09/11/2019;ALICATE PRENSA TERMINAIS;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 49,90 
09/11/2019;ALICATE PRENSA TERMINAIS;Paraguassu;T?cnico em Eletr?nica;R$ 49,90 
30/10/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;T?cnico em Mecatr?nica;R$ 14,26 
05/09/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 14,26 
22/06/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;T?cnico em Eletr?nica;R$ 14,26 
07/06/2019;PLACA UNIV 3 CASTANHAS VSC8 202MM VERTEX;Paraguassu;T?cnico em Eletr?nica;R$ 559,74 
23/05/2019;CADEIRA C/ ALTURA REG PA253R2 MASSIMO;Paraguassu;T?cnico em Mecatr?nica;R$ 176,61 
29/03/2019;MICROMETRO 3 CONT 40 A 45MM MITUTOYO;Paraguassu;T?cnico em Eletr?nica;R$ 1.093,32 
27/02/2019;BANCADA MAQUINAS DE FURAR LIMAR;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 350,00 
07/02/2019;ESTANTE ACO 100X30X925CM SOFIMA;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 13,63 
02/02/2019;ESTANTE ACO 100X30X925CM SOFIMA;Paraguassu;T?cnico em Eletr?nica;R$ 13,63 
23/01/2019;ESTANTE ACO 100X30X925CM SOFIMA;Paraguassu;T?cnico em Eletr?nica;R$ 13,63 
13/01/2019;MICROMETRO INTERNO 25-50MM MITUTOYO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 27,84 
03/01/2019;PAQUIMETRO UNIVERSAL 152MM/6P MITUTOYO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 13,93 
14/11/2018;PAQUIMETRO UNIVERSAL 152MM MITUTOYO;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 67,70 
30/10/2018;VENTILADOR PEDESTAL VCL VENTISILVA;Paraguassu;T?cnico em Eletr?nica;R$ 382,18 
10/10/2018;TORNO MECANICO ROMI S 30;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 382,18 
05/10/2018;TORNO MECANICO ROMI S 30;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 382,18 
11/08/2018;CEPO PARA BANCADA DF 266;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 182,18 
01/08/2018;MEDIDOR COMPARADOR DIAMETROS MITUTOYO;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
07/07/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Paraguassu;T?cnico em Eletr?nica;R$ 182,18 
27/06/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
22/06/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 182,18 
07/06/2018;MICROMETRO INT.20-25MM C/ANEL MITUTOYO;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
02/06/2018;MICROMETRO INT.25-50MM 145-186 MITUTOYO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 182,18 
28/05/2018;MICROMETRO INT.16-20MM C/ANEL MITUTOYO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 182,18 
18/05/2018;MICROMETRO INT.5-30MM 145-185 MITUTOYO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 182,18 
13/05/2018;MICROMETRO INT.5-30MM 145-185 MITUTOYO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 182,18 
08/05/2018;PLACA DE QUATRO CASTANHAS CENTREX 155MM;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 300,00 
30/04/2018;CADEIRA GIRATORIA S/BRACOS;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 155,00 
30/04/2018;CADEIRA GIRATORIA S/BRACOS;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 155,00 
03/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
19/03/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;T?cnico em Mecatr?nica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;T?cnico em Eletr?nica;R$ 59,00 
23/01/2018;PAQUIMETRO UNIVERSAL 6P MITUTOYO;Paraguassu;T?cnico em Eletr?nica;R$ 182,18 
03/01/2018;MICROMETRO EXTERNO 0 A 25MM MITUTOYO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
24/12/2017;PAQUIMETRO 0 A 152MM 6P MITUTOYO;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
19/12/2017;PAQUIMETRO 0 A 152MM 6P MITUTOYO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 182,18 
04/12/2017;TRACADOR VERTICAL 0 A 300MM MITUTOYO;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 100,00 
29/11/2017;FORNO ELETRICO DE CAMARA INFORGEL.;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 382,18 
24/11/2017;CALIBRADOR DE RAIO 1 A 7MM SPION;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
09/11/2017;BOMBA CENTRIFUGA ASTEN 1/8CV C/RESERV.;Paraguassu;T?cnico em Mecatr?nica;R$ 382,18 
25/10/2017;CALIBRADOR RAIOS CONC.CONV. 7,5 A 15MM;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
30/09/2017;SWITCH L2 28 PORTAS;Paraguassu;T?cnico em Mecatr?nica;R$ 1.532,00 
10/09/2017;CALIBRADOR RAIOS CONC CONV 1 A 7MM;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
05/09/2017;SACA POLIA ATE 4P;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 182,18 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Eletr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Eletr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Eletr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 125,84 
16/08/2017;MORSA PARA BANCADA N5 FIXA AZUL;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 182,18 
06/08/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Paraguassu;T?cnico em Mecatr?nica;R$ 182,18 
02/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 182,18 
27/06/2017;GONIOMETRO DE PRECISAO DE 5P PAV;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 182,18 
22/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;T?cnico em Eletr?nica;R$ 182,18 
17/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 182,18 
23/05/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 182,18 
18/04/2017;MORSA DE BANCADA N 5;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
03/01/2017;CEPO PARA BANCADA;Paraguassu;T?cnico em Eletr?nica;R$ 182,18 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 54,86 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Paraguassu;T?cnico em Eletr?nica;R$ 59,24 
31/10/2016;TREINADOR EM MICROSTRIP FEEDBACK MST 532;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 93.692,34 
31/10/2016;FONTE DE ALIMENTACAO DE 0-30 DAWER 3002D;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 710,92 
31/05/2016;RETIFICADORA CILINDRICA UNS-2/600 MELLO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 15.740,00 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 17,40 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Paraguassu;T?cnico em Eletr?nica;R$ 1.497,54 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Paraguassu;T?cnico em Eletr?nica;R$ 1.497,54 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 1.008,28 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;PROTOBOARD MINIPA MP-1680;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;T?cnico em Eletr?nica;R$ 20,00 
22/12/2014;OSCILOSCÓPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 43.946,64 
22/12/2014;OSCILOSCÓPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 43.946,64 
22/04/2014;CADEIRA GIRATÓRIA S/BRAÇOS - TECIDO AZUL;Paraguassu;T?cnico em Mecatr?nica;R$ 154,29 
22/04/2014;CADEIRA GIRATÓRIA S/BRAÇOS - TECIDO AZUL;Paraguassu;T?cnico em Eletr?nica;R$ 154,29 
22/04/2014;CADEIRA GIRATÓRIA S/BRAÇOS - TECIDO AZUL;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 154,29 
22/04/2014;CADEIRA GIRATÓRIA S/BRAÇOS - TECIDO AZUL;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 154,29 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;T?cnico em Mecatr?nica;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;T?cnico em Mecatr?nica;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;T?cnico em Mecatr?nica;R$ 3.250,00 
25/02/2014;OSCILOSCÓPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;T?cnico em Eletr?nica;R$ 1.683,06 
25/02/2014;OSCILOSCÓPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;T?cnico em Mecatr?nica;R$ 1.683,06 
25/02/2014;OSCILOSCÓPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 1.683,06 
25/02/2014;OSCILOSCÓPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;T?cnico em Mecatr?nica;R$ 1.683,06 
25/02/2014;GERADOR DE FUNÇÃO ARBITRÁRIO /TEKTRONIX;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 3.615,38 
25/02/2014;GERADOR DE FUNÇÃO ARBITRÁRIO /TEKTRONIX;Paraguassu;T?cnico em Mecatr?nica;R$ 3.615,38 
14/02/2014;ALICATE AUTOMÁT.P/ TERM. TUBULARES/LEGRAND;Paraguassu;T?cnico em Eletr?nica;R$ 2.780,00 
07/02/2014;MULTÍMETRO DIG. BANCADA 6 1/2 DÍGITOS/TEKTRONIX;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 3.480,00 
07/02/2014;MULTÍMETRO DIG. BANCADA 6 1/2 DÍGITOS/TEKTRONIX;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 3.480,00 
31/01/2014;PENTE DE RAIOS C/TRAVA 34 LÂM. 1-7MM/ STARRETT;Paraguassu;T?cnico em Mecatr?nica;R$ 177,90 
26/12/2013;MULTÍMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 1.069,74 
26/12/2013;MULTÍMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.069,74 
26/12/2013;MULTÍMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 490,64 
26/12/2013;MULTÍMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;T?cnico em Eletr?nica;R$ 490,64 
26/12/2013;MULTÍMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 490,64 
26/12/2013;ALICATE AMPERÍMETRO TRUE RMS/AC-DC /FLUKE;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 1.350,00 
16/08/2013;PAINEL P/ALIMENTAÇÃO DE BANCADA/ EXSTO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 1.059,00 
16/07/2013;CHAVE L TIPO TORX T6 A T60 / GEDORE;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 167,67 
15/05/2013;RELÓGIO APALPADOR 0,8MM-0,01MM / MITUTOYO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 257,98 
15/05/2013;RELÓGIO APALPADOR 0,8MM-0,01MM / MITUTOYO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 257,98 
07/03/2013;MONITOR LED 18,5P / POSITIVO P971WAL;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 242,00 
05/03/2013;PROJETOR MULTIMÍDIA INTERATIVO / EPSON;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 7.201,38 
20/02/2013;SERVIDOR UNIDADES VERSÃO 2012/DELL T420;Paraguassu;T?cnico em Mecatr?nica;R$ 21.977,81 
19/02/2013;ESCANTILHÃO PADRÃO MÉTRICO 60° /COSA;Paraguassu;T?cnico em Mecatr?nica;R$ 5,00 
08/02/2013;TELEVISÃO INTERATIVA 3D 60P / LG;Paraguassu;T?cnico em Eletr?nica;R$ 6.875,00 
23/04/2012;PENTE CALIBRAD.ROSCA WHITWORTH 55/INSIZE;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 20,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;T?cnico em Mecatr?nica;R$ 1.045,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Paraguassu;T?cnico em Mecatr?nica;R$ 404,00 
15/04/2011;MORSA Nº 5 P/BANCADA BASE GIRAT./BRASFIXO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 1.087,00 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 2.076,68 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;T?cnico em Eletr?nica;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;T?cnico em Eletr?nica;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 730,32 
23/03/2011;CHAVE DE BOCA AJUST. 12P (300MM) /ROBUST;Paraguassu;T?cnico em Mecatr?nica;R$ 37,13 
14/03/2011;MULTÍMETRO DIGITAL TRUE RMS/ POLITERM;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 146,00 
23/02/2011;ALICATE AMPERÍMETRO DIGITAL/MINIPA;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 185,00 
23/02/2011;ALICATE AMPERÍMETRO DIGITAL/MINIPA;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 185,00 
01/02/2011;RELÓGIO APALPADOR 0,8MM-0,01/MITUTOYO;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 103,94 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Paraguassu;T?cnico em Mecatr?nica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 179,00 
31/01/2011;CADEIRA GIRAT.C/BRAÇO ROYAL /STILOFLEX;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 233,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 2,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 2,00 
11/01/2011;CONJUNTO MANIPUL. E SELEÇÃO PÇS 4 ESTAÇÕES;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 375.200,00 
17/11/2010;JOGO DE SERRA COPO - 16 A 51MM /MASTERSAN;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 112,00 
29/10/2010;ARCO SERRA P/ LÂMINA DE 10P E 12P/BRASFORT;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 7,60 
29/10/2010;CORTADOR DE TUBOS PEQUENO/STANLEY;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 33,75 
25/10/2010;MOTOR TRIF.INDUÇÃO 02 VELOCIDADES/VOGES;Paraguassu;T?cnico em Mecatr?nica;R$ 512,00 
15/07/2010;MESA P/REFEITÓRIO 1400X700MM BRANCA;Paraguassu;T?cnico em Eletr?nica;R$ 193,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind?strial Almoxarifado;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind?strial Administra??o;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Eletr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Paraguassu;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
06/05/2010;PAQUÍMETRO PROFUND.150MM-0,05MM/MAHR;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 188,00 
28/04/2010;RELÓGIO COMPARADOR - 10MM - 0,01MM/MAHR;Paraguassu;T?cnico em Eletr?nica;R$ 76,00 
11/03/2010;PAQUÍMETRO QUAD.UNIV.300MM-0,05/MITUTOYO;Paraguassu;Aprendizagem Ind?strial em Mec?nica;R$ 312,99 
31/12/2022;PROJETOR MULTIMIDIA 1000 EMP 52C EPSON;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 6.895,00 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Reenye;T?cnico em Eletr?nica;R$ 712,75 
18/11/2021;CADEIRA GIRATÓRIA COM BRAÇO;Reenye;T?cnico em Eletr?nica;R$ 117,00 
06/10/2021;MONITOR VIDEO COLOR 15L1553S ITAUTEC;Reenye;T?cnico em Mecatr?nica;R$ 325,00 
02/10/2021;GERADOR FUNÇÃO DE BANCADA 20MHZ/MINIPA;Reenye;T?cnico em Eletr?nica;R$ 1.149,99 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Reenye;T?cnico em Mecatr?nica;R$ 1.839,90 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 1.839,90 
12/08/2021;CONJUNTO DIDÁTICO BÁSICO DE AUTOMAÇÃO IN;Reenye;T?cnico em Eletr?nica;R$ 8.769,00 
12/08/2021;CONJUNTO DIDÁTICO BÁSICO DE AUTOMAÇÃO IN;Reenye;T?cnico em Mecatr?nica;R$ 8.769,00 
12/08/2021;CONJUNTO DIDÁTICO BÁSICO DE AUTOMAÇÃO IN;Reenye;T?cnico em Eletr?nica;R$ 8.769,00 
12/08/2021;CONJUNTO DIDÁTICO BÁSICO DE AUTOMAÇÃO IN;Reenye;T?cnico em Mecatr?nica;R$ 8.769,00 
12/08/2021;CONJUNTO ESTUDO ELETRÔN.ANAL. DIDATECH;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETRÔN.ANAL. DIDATECH;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 2.874,00 
